project_short_name,case_barcode,sample_barcode,sample_type_name,CD274,PDCD1LG2,PDCD1,HLA_A,HLA_B,HLA_C,B2M,GJA1,GJB2,GJA5,GJB6,ARNTL,CLOCK,PER1,PER2,CRY1,CRY2,MYC,TP53,CDH1,VIM
TCGA-LUAD,TCGA-97-7941,TCGA-97-7941-01A,Primary Tumor,3.5841,3.4389,3.2718,1869.7422,2790.8623,2124.7383,1564.1937,94.8064,24.1091,24.1873,0.8576,5.0991,8.181,44.3229,19.232,10.0433,39.6525,59.5854,41.8397,218.3178,200.1965
TCGA-LUAD,TCGA-97-8171,TCGA-97-8171-01A,Primary Tumor,0.7422,0.6965,0.1974,821.2785,1069.7073,614.6794,620.4076,20.7988,22.2125,2.5185,0.0576,7.1816,11.3705,30.1891,14.3613,12.7039,29.626,125.8511,73.9661,166.0446,64.5748
TCGA-LUAD,TCGA-97-8172,TCGA-97-8172-01A,Primary Tumor,5.2883,8.3547,11.03,966.7382,1439.0471,1323.6375,1458.5134,100.0863,4.7349,16.3883,1.1854,5.1418,11.8966,120.9398,25.9224,14.2167,48.8074,29.3456,49.4409,222.0076,255.8017
TCGA-LUAD,TCGA-97-8174,TCGA-97-8174-01A,Primary Tumor,4.8501,9.2361,6.4149,1243.7638,1420.5434,1994.1702,1488.6788,75.545,1.043,25.4608,0.0259,21.4071,21.3251,205.6242,36.6262,22.8316,69.4635,14.0452,40.513,238.0207,214.1973
TCGA-LUAD,TCGA-97-8175,TCGA-97-8175-01A,Primary Tumor,21.5997,6.6903,2.5697,3425.0008,3275.206,1973.1453,2505.8878,1062.0495,243.1078,6.4602,20.3193,7.3641,8.1156,26.6746,11.9299,11.8925,16.4211,27.7569,20.3152,298.7266,156.9947
TCGA-LUAD,TCGA-97-8176,TCGA-97-8176-01A,Primary Tumor,1.7398,2.4179,2.2002,629.9687,613.2063,920.6987,636.5573,88.6823,60.9578,21.0486,0.664,4.2142,8.2208,69.4852,27.501,11.5402,16.7219,35.9779,101.2422,207.0098,126.9798
TCGA-LUAD,TCGA-97-8177,TCGA-97-8177-01A,Primary Tumor,4.3105,5.6204,4.1903,2065.6651,3821.4267,2384.7257,2480.8392,99.5698,32.325,18.5995,1.9272,9.1844,6.4801,34.1182,9.8097,11.6378,22.154,18.3753,41.4006,235.8234,382.9025
TCGA-LUAD,TCGA-97-8179,TCGA-97-8179-01A,Primary Tumor,5.0707,3.0142,1.5731,2202.7806,1541.0268,1487.8452,1001.0303,90.056,6.7655,25.5086,0.5791,4.3785,27.3734,134.5011,8.5692,6.681,27.2132,27.0653,80.1362,174.1022,221.8531
TCGA-LUAD,TCGA-97-8547,TCGA-97-8547-01A,Primary Tumor,9.8829,15.117,1.7747,1405.8961,2059.4085,1344.1189,1361.1516,271.2238,205.5379,19.0702,1.483,4.6515,9.7002,24.8033,16.4764,13.8905,26.0837,19.3862,22.7695,271.1544,569.233
TCGA-LUAD,TCGA-97-8552,TCGA-97-8552-01A,Primary Tumor,5.2901,3.7692,3.6177,1089.8905,1412.1097,1397.8465,1466.7909,75.4395,2.9706,9.8299,0.145,5.7325,5.5981,76.1236,21.8374,12.1792,47.4272,11.5502,31.98,197.4242,241.744
TCGA-LUAD,TCGA-97-A4LX,TCGA-97-A4LX-01A,Primary Tumor,29.9679,21.4506,33.107,3156.7268,5280.941,3915.8486,2533.7071,40.8016,16.2408,28.2465,0.4029,6.8775,13.69,38.2116,15.2211,10.5786,22.7352,30.0604,39.8158,292.7222,335.7942
TCGA-LUAD,TCGA-97-A4M0,TCGA-97-A4M0-01A,Primary Tumor,11.1359,5.9765,10.3604,3377.948,3830.4736,3607.4091,2239.6854,9.3511,8.627,8.1431,0.5849,8.495,11.3292,68.5343,29.4886,11.886,39.582,43.84,18.7069,131.7641,276.9685
TCGA-LUAD,TCGA-97-A4M1,TCGA-97-A4M1-01A,Primary Tumor,8.0552,5.2115,1.5029,1760.0915,3122.527,2320.1524,1628.2298,80.6993,4.32,21.4617,0.88,5.8788,7.1344,66.3581,13.3791,14.2838,48.3663,8.8329,49.9466,150.088,339.1647
TCGA-LUAD,TCGA-97-A4M2,TCGA-97-A4M2-01A,Primary Tumor,12.9111,8.1659,6.1515,1472.1127,2156.4277,1644.0376,1807.0516,35.8047,2.7647,26.368,0.1651,5.2003,10.0509,88.3698,14.6329,8.2809,36.8411,40.5357,29.2065,95.5868,299.3553
TCGA-LUAD,TCGA-97-A4M3,TCGA-97-A4M3-01A,Primary Tumor,2.7798,0.7291,1.6912,590.273,616.8105,574.7236,681.0912,100.7617,12.9586,15.8553,0.0217,10.5257,11.1992,131.7973,31.449,17.0571,29.6182,66.0231,61.6559,169.6322,174.4698
TCGA-LUAD,TCGA-97-A4M5,TCGA-97-A4M5-01A,Primary Tumor,8.8719,7.2612,3.8224,1505.2292,1913.8831,2738.1901,2734.1705,79.5174,12.5041,53.6893,0.2873,4.8497,12.9772,68.1397,28.085,22.0132,50.0973,26.5022,32.0831,161.8127,281.1923
TCGA-LUAD,TCGA-97-A4M6,TCGA-97-A4M6-01A,Primary Tumor,12.4583,7.9112,11.0468,3351.8631,5051.1331,2553.7195,3122.8676,69.5476,34.685,14.1609,1.1062,10.433,12.7789,24.95,20.4608,11.7806,51.8117,19.2233,38.1547,186.4803,343.1693
TCGA-LUAD,TCGA-97-A4M7,TCGA-97-A4M7-01A,Primary Tumor,11.3251,9.2237,6.9859,2574.4292,3709.9764,2895.9231,1437.6319,485.3552,10.2468,22.0684,0.7175,10.2912,8.2416,43.8297,14.1313,17.591,29.1753,8.1518,45.0759,398.9591,274.459
TCGA-LUAD,TCGA-99-7458,TCGA-99-7458-01A,Primary Tumor,37.3955,18.205,7.0285,2572.5448,3741.2785,3546.8693,3330.5164,154.1936,32.142,40.6445,0.4988,8.5191,26.1704,19.2189,14.6233,13.5224,31.7307,22.2018,19.6649,405.6243,433.3287
TCGA-LUAD,TCGA-99-8025,TCGA-99-8025-01A,Primary Tumor,4.7855,1.9637,1.9457,959.7134,1003.5136,1000.3618,989.2202,52.7979,95.8232,32.5179,39.9565,4.694,9.6807,27.2551,17.5287,17.5494,20.5803,28.6244,24.4815,154.6401,203.1803
TCGA-LUAD,TCGA-99-8028,TCGA-99-8028-01A,Primary Tumor,28.1917,12.9857,13.9439,2093.4752,3876.2547,2758.1802,3054.1605,50.9628,83.8621,32.4746,17.1179,5.1705,4.9176,46.8157,4.4701,10.3743,11.9362,15.2481,28.869,94.699,454.1266
TCGA-LUAD,TCGA-99-8032,TCGA-99-8032-01A,Primary Tumor,2.9949,2.6635,2.5707,844.1406,846.7538,1125.3004,1063.2647,75.8962,21.9125,24.3547,0.1728,3.3793,10.1701,46.4724,9.2362,14.8003,14.4865,22.5903,30.6138,140.1012,196.1097
TCGA-LUAD,TCGA-99-8033,TCGA-99-8033-01A,Primary Tumor,16.7628,7.8025,15.3288,2733.1741,3852.5806,3801.1524,2429.2861,82.6008,41.2705,18.4262,0.2936,10.3794,10.3637,51.7521,12.5357,19.2862,10.9444,44.5078,9.0144,106.8009,130.3985
TCGA-LUAD,TCGA-99-AA5R,TCGA-99-AA5R-01A,Primary Tumor,15.1589,7.9076,11.7287,1533.9838,2436.9415,2302.8754,2242.6,95.4695,4.2304,64.378,0.7401,5.8488,7.7306,100.4169,11.4129,8.7682,33.065,32.4779,21.8157,88.0384,350.0126
TCGA-LUAD,TCGA-J2-8192,TCGA-J2-8192-01A,Primary Tumor,14.0736,14.121,2.5689,1798.992,2976.847,2198.7961,2276.5645,293.3515,141.7293,36.2495,1.8975,10.2315,18.0291,42.5963,21.4316,20.2674,37.4626,11.6679,48.3189,400.0541,551.1446
TCGA-LUAD,TCGA-J2-8194,TCGA-J2-8194-01A,Primary Tumor,5.5252,5.5696,3.5497,857.7193,1025.8819,725.7036,1103.9259,256.2082,8.0399,29.1527,0.5971,7.0483,22.1088,192.1504,21.0338,17.9523,37.652,45.1887,46.1373,139.8351,174.9106
TCGA-LUAD,TCGA-J2-A4AD,TCGA-J2-A4AD-01A,Primary Tumor,3.9824,1.0368,1.2583,1001.6525,1348.435,1201.9982,851.1972,38.4465,10.6656,14.6771,0.0179,4.7356,16.4019,38.7982,10.1283,13.2675,19.1799,17.4222,36.3536,514.3964,189.1765
TCGA-LUAD,TCGA-J2-A4AE,TCGA-J2-A4AE-01A,Primary Tumor,9.4303,2.9498,3.729,1968.4533,3675.0056,3115.6356,2112.0205,41.438,4.5816,3.9055,0.0439,6.1973,11.9805,106.5238,58.2417,19.6677,58.3986,37.5132,17.3157,164.5093,276.8695
TCGA-LUAD,TCGA-J2-A4AG,TCGA-J2-A4AG-01A,Primary Tumor,10.3327,6.6892,5.1273,1122.5643,1820.5539,1511.9607,1524.2044,106.7416,6.878,26.132,0.5432,10.0318,17.462,158.3892,47.6864,35.6815,46.8683,42.9948,35.8761,255.3771,328.4256
TCGA-LUAD,TCGA-L4-A4E5,TCGA-L4-A4E5-01A,Primary Tumor,12.9612,2.6934,4.2127,627.4334,927.0381,1529.6447,626.4152,40.2879,20.4772,16.5409,3.308,5.6854,32.2129,13.1143,10.9225,18.0086,18.4067,22.3916,26.4903,194.7518,105.2021
TCGA-LUAD,TCGA-L4-A4E6,TCGA-L4-A4E6-01A,Primary Tumor,10.1414,6.2215,3.69,1834.8213,3079.7252,1847.1155,2762.4371,111.2757,3.1557,48.308,0.1268,10.3525,9.0458,27.5884,7.49,15.6759,25.5519,23.8286,25.0626,60.599,830.1543
TCGA-LUAD,TCGA-L9-A443,TCGA-L9-A443-01A,Primary Tumor,7.4532,2.9744,3.4897,1040.8436,1589.2177,1063.3554,1525.8365,62.0141,8.8738,30.7754,1.4148,7.8971,10.8379,106.7585,13.1459,14.0718,23.05,22.5516,38.7376,114.0083,534.473
TCGA-LUAD,TCGA-L9-A444,TCGA-L9-A444-01A,Primary Tumor,28.3502,10.6417,23.175,2087.1612,4770.9981,2336.7735,1863.0664,17.8721,84.1532,15.6113,49.7958,6.1585,9.7491,78.0303,6.0153,7.9227,13.8563,17.1571,22.7603,91.3739,261.8811
TCGA-LUAD,TCGA-L9-A50W,TCGA-L9-A50W-01A,Primary Tumor,2.0931,2.8756,6.752,3489.4923,3448.222,2125.6297,1981.1508,55.1284,22.2203,14.7493,4.6805,6.7872,10.4477,28.5798,20.0532,10.2132,56.3156,18.0324,22.592,412.4503,139.5098
TCGA-LUAD,TCGA-L9-A5IP,TCGA-L9-A5IP-01A,Primary Tumor,9.5683,6.0292,2.9673,753.2869,824.8348,734.1695,1576.5979,46.2746,85.565,5.4526,0.9609,4.4425,7.2757,53.426,21.1399,7.9749,11.4672,246.153,36.8502,151.7254,99.5549
TCGA-LUAD,TCGA-L9-A743,TCGA-L9-A743-01A,Primary Tumor,14.3921,9.6207,16.0466,1786.2897,2897.1066,2278.6571,2131.6391,73.4382,74.0574,19.4161,18.0227,6.9754,8.9385,90.5993,22.9364,14.4812,25.2196,51.2339,25.5975,188.7313,309.3677
TCGA-LUAD,TCGA-L9-A7SV,TCGA-L9-A7SV-01A,Primary Tumor,2.6905,1.7674,2.7418,592.7999,623.18,764.6904,281.8399,9.1912,7.0172,8.7603,1.0413,8.147,9.7868,95.5471,24.4747,18.292,21.8604,13.6875,47.6293,189.0414,176.1247
TCGA-LUAD,TCGA-L9-A8F4,TCGA-L9-A8F4-01A,Primary Tumor,6.6551,9.2255,14.4859,723.3475,1259.7509,662.3026,1222.6489,16.5922,20.3995,11.9941,7.3991,4.988,6.9267,62.7915,21.8616,10.7098,15.0423,76.2074,44.8426,345.6833,168.0641
TCGA-LUAD,TCGA-MN-A4N1,TCGA-MN-A4N1-01A,Primary Tumor,4.2024,1.0043,0.8471,1316.0351,822.1079,1058.9006,377.6649,87.8007,31.0079,11.2436,1.0185,5.5477,6.6228,17.0602,12.2537,11.132,14.3428,21.6999,38.9717,257.1442,215.741
TCGA-LUAD,TCGA-MN-A4N4,TCGA-MN-A4N4-01A,Primary Tumor,4.4131,3.8474,2.324,2172.1447,2419.1913,2449.7874,1234.3967,90.7782,199.8463,46.1251,11.2867,4.6293,8.7667,11.8969,10.1269,26.0891,17.345,18.5976,52.8435,386.2071,255.0171
TCGA-LUAD,TCGA-MN-A4N5,TCGA-MN-A4N5-01A,Primary Tumor,36.7651,5.7093,19.3525,5032.5411,6505.4034,4567.7284,2381.2336,37.7195,158.4732,12.1697,27.3107,12.661,19.7336,26.6174,28.0669,11.6408,34.9467,46.3578,13.4656,474.2993,164.2713
TCGA-LUAD,TCGA-MP-A4SV,TCGA-MP-A4SV-01A,Primary Tumor,18.8131,9.0794,18.6854,1511.3275,1743.1022,1965.3791,1857.2751,45.8895,26.0759,14.0678,2.3833,7.8155,13.8966,91.1439,21.2954,25.4117,19.8209,127.2572,33.7284,324.7055,192.1683
TCGA-LUAD,TCGA-MP-A4SW,TCGA-MP-A4SW-01A,Primary Tumor,6.8192,3.0114,5.1514,1535.7064,1751.9699,1176.6542,1260.125,38.2725,26.0504,7.0535,0.1493,8.3352,8.9909,38.4647,13.1529,10.9376,23.4182,27.2136,28.5693,281.0146,220.3176
TCGA-LUAD,TCGA-MP-A4SY,TCGA-MP-A4SY-01A,Primary Tumor,24.0695,7.4438,2.1582,1650.3156,1913.9059,1880.9729,1068.2426,660.1479,110.1023,20.717,0.5395,6.8478,17.9384,45.4425,23.8878,18.688,23.4581,103.4331,25.921,432.6011,409.9388
TCGA-LUAD,TCGA-MP-A4T4,TCGA-MP-A4T4-01A,Primary Tumor,50.7131,12.0767,15.1118,3165.9731,3278.859,3304.7984,2477.8272,32.0477,17.9277,15.0987,0.3455,6.4822,6.6244,24.4883,8.5566,9.188,17.4432,58.5598,22.9607,173.7562,299.4559
TCGA-LUAD,TCGA-MP-A4T6,TCGA-MP-A4T6-01A,Primary Tumor,5.4308,3.882,6.2514,2420.622,3143.1122,2254.793,1550.4732,65.0225,2.9411,7.2241,0.0368,9.6523,12.9518,56.4925,27.7305,7.0798,96.9707,6.9002,30.8827,417.0157,122.3706
TCGA-LUAD,TCGA-MP-A4T7,TCGA-MP-A4T7-01A,Primary Tumor,4.3159,2.7748,2.9256,925.4222,1073.367,1079.9124,927.6832,80.6846,87.4115,10.8406,0.7504,4.7954,9.5059,88.4052,31.8084,13.2141,19.2953,30.6211,41.0292,188.4405,205.2046
TCGA-LUAD,TCGA-MP-A4T8,TCGA-MP-A4T8-01A,Primary Tumor,2.4821,1.5588,2.026,407.8696,524.4299,552.2478,568.135,279.7545,98.2535,25.4647,1.9189,8.6156,15.8515,42.7622,16.1501,28.1019,13.0407,159.9529,10.2487,134.2356,133.8924
TCGA-LUAD,TCGA-MP-A4T9,TCGA-MP-A4T9-01A,Primary Tumor,21.5831,9.2426,20.002,1545.4816,1840.7738,2731.6418,1507.9466,206.5033,51.4856,30.7637,0.3594,13.9415,15.1845,67.2469,17.413,20.2922,22.914,42.9304,22.1304,461.568,471.0876
TCGA-LUAD,TCGA-MP-A4TA,TCGA-MP-A4TA-01A,Primary Tumor,6.2631,5.2385,8.6833,2746.5811,3195.2743,4789.6502,2054.597,27.4946,28.3855,13.741,0.4371,7.663,9.4785,60.407,35.6402,19.8058,18.0827,42.6241,40.0296,212.5285,119.1543
TCGA-LUAD,TCGA-MP-A4TC,TCGA-MP-A4TC-01A,Primary Tumor,50.1293,14.6638,11.0722,2535.2293,4266.9217,3330.8275,2640.1443,144.9381,174.1132,55.685,6.2883,5.7997,16.0795,32.8022,13.029,15.7404,18.7001,89.5334,65.5439,217.0146,424.3916
TCGA-LUAD,TCGA-MP-A4TD,TCGA-MP-A4TD-01A,Primary Tumor,2.0769,2.0114,3.8245,1056.1272,785.5403,898.9274,668.0361,66.9482,17.427,36.0166,0.0348,5.135,5.1637,75.0347,10.1889,12.4535,19.0821,51.5561,36.3762,67.3641,226.1212
TCGA-LUAD,TCGA-MP-A4TE,TCGA-MP-A4TE-01A,Primary Tumor,1.4878,0.5026,0.5576,857.6868,320.5311,805.4544,406.5775,26.4868,1.203,9.8598,0.0,2.8205,5.9076,7.8709,8.739,26.0506,10.9977,50.7923,28.3238,110.8285,32.8773
TCGA-LUAD,TCGA-MP-A4TF,TCGA-MP-A4TF-01A,Primary Tumor,31.5663,12.0814,3.0891,2861.9677,4125.6452,3761.9813,1527.1738,224.7104,86.6879,4.1514,1.0259,10.8771,13.1495,85.6759,49.3716,36.3094,16.6426,20.4656,33.2399,249.001,131.545
TCGA-LUAD,TCGA-MP-A4TH,TCGA-MP-A4TH-01A,Primary Tumor,6.6415,7.1006,11.2963,2013.4567,1874.3062,2022.2637,2130.4835,28.7606,5.3713,11.6365,0.1571,14.7112,12.8025,50.2603,25.0731,13.8407,50.311,27.6726,36.3732,221.9248,177.2832
TCGA-LUAD,TCGA-MP-A4TI,TCGA-MP-A4TI-01A,Primary Tumor,60.6162,33.7499,23.8374,2785.3221,3881.6814,3737.8118,2816.1949,142.8822,182.6258,25.27,12.8716,8.2146,13.6366,45.1015,12.2497,11.7181,20.2442,62.6608,41.9468,115.3151,924.6672
TCGA-LUAD,TCGA-MP-A4TJ,TCGA-MP-A4TJ-01A,Primary Tumor,29.8348,15.8952,17.4494,1791.4204,3384.422,2447.0517,2854.6443,81.9071,44.1325,28.1211,0.5715,10.1428,8.3924,51.0784,21.5565,17.9161,25.1621,33.0884,39.1307,114.4973,267.6311
TCGA-LUAD,TCGA-MP-A4TK,TCGA-MP-A4TK-01A,Primary Tumor,5.7241,5.7476,7.6626,1109.839,1405.1312,1412.9886,1274.6542,292.2891,99.6677,25.5474,5.9326,4.5028,12.4826,129.7605,10.7692,9.8074,35.7883,38.9718,38.5744,261.9383,605.1064
TCGA-LUAD,TCGA-MP-A5C7,TCGA-MP-A5C7-01A,Primary Tumor,1.6814,1.5886,0.5025,1594.5101,507.5771,1406.4925,840.7719,26.2424,12.0906,11.6967,0.4117,16.0313,15.4196,90.405,30.972,20.6629,48.425,53.0968,65.3433,248.2368,73.9626
TCGA-LUAD,TCGA-NJ-A4YF,TCGA-NJ-A4YF-01A,Primary Tumor,0.9495,1.6298,2.1601,363.0439,312.0667,251.1289,395.0837,17.438,6.1541,3.5207,0.1154,4.9721,11.8213,64.9177,15.2707,17.8006,16.9563,19.5028,5.3315,78.676,145.3123
TCGA-LUAD,TCGA-NJ-A4YG,TCGA-NJ-A4YG-01A,Primary Tumor,7.2427,3.6476,2.1339,1810.3202,2373.7912,1337.297,1248.7289,38.8012,56.6411,13.7764,0.8883,6.1024,8.7877,42.9184,11.1382,7.8636,18.018,60.8305,52.7373,179.9565,239.1377
TCGA-LUAD,TCGA-NJ-A4YI,TCGA-NJ-A4YI-01A,Primary Tumor,26.4954,4.5545,5.3359,812.0707,1482.9671,1110.955,852.7541,27.4989,12.1523,19.9719,0.0346,12.2251,12.1914,85.5033,13.5689,9.6433,27.9281,29.0206,62.6855,245.0698,330.1223
TCGA-LUAD,TCGA-NJ-A4YP,TCGA-NJ-A4YP-01A,Primary Tumor,5.6884,7.8653,2.3937,1055.8805,1711.5748,1530.8345,1568.4983,162.2161,117.9511,30.1508,1.3794,6.0798,13.6775,16.9627,28.8471,21.8232,18.2106,100.445,62.1549,181.9601,301.3101
TCGA-LUAD,TCGA-NJ-A4YQ,TCGA-NJ-A4YQ-01A,Primary Tumor,8.1605,8.8066,14.3687,1385.024,1860.841,1636.4909,1855.5908,18.2988,36.3491,13.6347,2.3189,4.3454,8.9567,8.5494,10.5502,11.4613,11.4362,16.2514,12.5974,115.5476,142.834
TCGA-LUAD,TCGA-NJ-A55A,TCGA-NJ-A55A-01A,Primary Tumor,10.6825,8.745,9.642,1127.0569,1599.8317,1403.1004,1868.9386,61.5857,10.3521,26.8298,1.2367,5.7672,11.6489,71.5283,33.9779,17.0695,59.6919,32.1503,45.0428,188.5969,328.4246
TCGA-LUAD,TCGA-NJ-A55O,TCGA-NJ-A55O-01A,Primary Tumor,11.8865,3.4891,2.06,1091.9774,1622.5309,1222.8917,1262.8676,73.1868,18.8642,19.0505,0.6369,8.9667,12.0329,36.1354,18.6901,11.8727,24.2619,14.8761,22.9002,147.5311,222.3151
TCGA-LUAD,TCGA-NJ-A55R,TCGA-NJ-A55R-01A,Primary Tumor,2.6312,1.1575,2.5836,2081.861,1555.9574,2028.6924,747.5035,26.0104,14.7389,9.0707,0.065,7.7368,9.6671,72.456,9.9283,13.5733,26.9007,25.0458,26.4363,164.3522,123.9851
TCGA-LUAD,TCGA-NJ-A7XG,TCGA-NJ-A7XG-01A,Primary Tumor,2.796,0.5867,0.8165,810.0233,837.8312,808.1427,922.9998,61.969,10.1504,2.2999,0.7418,3.5907,10.7509,211.6899,28.8499,7.698,51.0088,19.3293,52.45,329.0361,113.7514
TCGA-LUAD,TCGA-O1-A52J,TCGA-O1-A52J-01A,Primary Tumor,6.1692,6.2714,4.4815,1564.4131,5643.5738,5764.7639,1757.5372,13.886,4.0477,4.5684,1.1072,7.121,8.3623,112.3452,20.6477,7.3777,54.3442,13.6283,11.3864,366.4877,210.2579
TCGA-LUAD,TCGA-S2-AA1A,TCGA-S2-AA1A-01A,Primary Tumor,4.5379,6.3656,5.8445,752.8438,2198.3648,2483.7116,2446.8002,51.0904,22.2402,9.5344,0.2959,5.0885,5.2407,45.4994,9.6775,8.3227,22.9198,18.7997,21.2741,66.671,161.0364
TCGA-SKCM,TCGA-3N-A9WB,TCGA-3N-A9WB-06A,Metastatic,1.6166,0.2276,0.1173,1941.4723,1086.8063,857.3422,1162.4908,11.9537,17.8205,0.6171,4.4378,2.7313,12.7532,14.1736,3.8476,12.4084,8.4994,57.6395,13.8015,322.4282,2395.6695
TCGA-SKCM,TCGA-3N-A9WC,TCGA-3N-A9WC-06A,Metastatic,33.0205,27.3152,45.4322,6456.4317,8599.9067,4913.9058,4937.4242,13.6493,4.663,0.7884,0.0991,3.6078,9.8848,30.6743,4.0271,13.7698,22.4328,82.2006,10.6419,1.3062,465.6808
TCGA-SKCM,TCGA-3N-A9WD,TCGA-3N-A9WD-06A,Metastatic,4.8377,2.3933,6.9392,1292.7756,2282.3101,1555.5333,1212.3046,20.4266,13.276,3.3635,0.3814,2.3864,7.7001,33.7855,11.7612,5.8077,23.725,44.2604,25.4465,113.2621,794.0036
TCGA-SKCM,TCGA-BF-A1PU,TCGA-BF-A1PU-01A,Primary Tumor,0.5806,0.3269,0.1517,1758.8567,439.6214,1719.3251,531.9554,17.5015,110.6145,7.2865,5.5111,1.6511,4.0719,51.9443,7.312,7.0938,22.92,81.6916,169.3218,402.1296,1663.7518
TCGA-SKCM,TCGA-BF-A1PV,TCGA-BF-A1PV-01A,Primary Tumor,1.49,2.8083,0.6452,235.5212,406.5661,347.7575,439.9441,15.0499,10.8862,6.1336,0.8867,3.2523,17.0452,29.7222,5.2037,20.5611,25.1596,341.2333,91.0742,61.4125,3599.2237
TCGA-SKCM,TCGA-BF-A1PX,TCGA-BF-A1PX-01A,Primary Tumor,9.2141,4.2974,22.6048,3141.6871,4087.934,2812.2593,1540.5582,306.1,1051.5945,11.4405,173.0316,2.3935,5.4576,9.0171,4.7562,6.8349,8.9019,50.5086,54.2252,97.2324,539.3895
TCGA-SKCM,TCGA-BF-A1PZ,TCGA-BF-A1PZ-01A,Primary Tumor,2.1559,1.4775,3.789,2240.4393,2162.8054,3270.9608,1444.2022,3.7267,3.0275,1.493,0.1393,2.0509,9.1537,42.2535,6.2746,10.4985,17.558,135.0673,41.3091,358.3416,2270.1516
TCGA-SKCM,TCGA-BF-A1Q0,TCGA-BF-A1Q0-01A,Primary Tumor,29.6632,12.6652,3.2505,2188.0989,3901.9818,2873.6567,1300.3713,11.9706,38.1303,4.8502,1.9468,6.3711,12.0546,27.9001,3.2002,10.3543,18.3163,69.0737,35.97,10.5786,4259.7685
TCGA-SKCM,TCGA-BF-A3DJ,TCGA-BF-A3DJ-01A,Primary Tumor,6.7231,5.7765,2.5372,4414.8319,5236.0569,4886.5828,6054.7412,58.2135,311.6373,10.5634,53.5649,3.4313,15.8199,12.8919,3.7667,12.0636,16.5361,51.982,54.1248,42.1981,1045.1214
TCGA-SKCM,TCGA-BF-A3DL,TCGA-BF-A3DL-01A,Primary Tumor,0.7225,0.3842,0.367,1123.5229,465.2633,923.2669,787.0103,6.8,0.9554,1.2705,0.1177,1.4982,2.445,21.9724,2.8075,2.6092,8.4666,72.521,5.2294,212.0475,805.8995
TCGA-SKCM,TCGA-BF-A3DM,TCGA-BF-A3DM-01A,Primary Tumor,2.1843,1.8589,0.3593,2102.4371,2594.1446,2708.0557,2924.7551,9.7449,14.3693,10.9161,1.0473,7.9224,17.5384,52.0229,6.1599,9.3678,26.4595,18.9919,111.9524,185.9943,1063.495
TCGA-SKCM,TCGA-BF-A3DN,TCGA-BF-A3DN-01A,Primary Tumor,3.6321,2.1156,0.7906,952.305,727.7798,1232.7958,1374.5124,49.8422,1137.7248,7.8935,103.3202,3.6193,19.5745,29.3183,7.4537,18.7807,14.4669,53.2885,58.577,190.3943,1514.8479
TCGA-SKCM,TCGA-BF-A5EO,TCGA-BF-A5EO-01A,Primary Tumor,1.9553,0.6497,9.7331,1808.4078,1367.5729,1591.8681,874.2511,13.5946,278.8212,5.0461,26.1547,1.0445,2.8259,15.9193,5.2312,3.6761,20.0918,56.906,30.8436,132.1974,1064.745
TCGA-SKCM,TCGA-BF-A5EP,TCGA-BF-A5EP-01A,Primary Tumor,1.2023,0.9907,0.316,876.1954,547.845,349.2866,330.4456,11.3546,10.0793,1.1907,0.1658,4.4996,6.9043,14.4603,4.7068,12.18,14.0964,141.2917,26.8585,186.0174,1031.1225
TCGA-SKCM,TCGA-BF-A5EQ,TCGA-BF-A5EQ-01A,Primary Tumor,3.1268,2.469,8.5655,2505.5741,2317.0625,2390.3175,1109.9001,25.0692,3.3135,11.5133,0.8782,2.5377,11.0967,17.3452,4.7717,9.1501,10.6366,91.9339,38.8667,72.269,1149.0566
TCGA-SKCM,TCGA-BF-A5ER,TCGA-BF-A5ER-01A,Primary Tumor,0.7132,0.2116,0.2077,1056.2032,185.7677,145.5468,127.8578,3.9184,13.923,3.4439,1.4045,0.611,1.1329,21.0969,1.5729,3.1462,15.2049,144.5252,56.829,79.9054,1161.7106
TCGA-SKCM,TCGA-BF-A5ES,TCGA-BF-A5ES-01A,Primary Tumor,2.3722,4.4107,2.4136,7215.782,3750.2287,2037.7545,3063.5262,16.6436,4.3359,4.0895,0.0231,3.1921,5.9867,18.2219,2.2425,6.5084,10.259,30.3551,40.7121,429.8184,1948.4065
TCGA-SKCM,TCGA-BF-A9VF,TCGA-BF-A9VF-01A,Primary Tumor,1.5669,0.3452,0.6673,357.616,100.5382,116.6808,188.2804,16.1566,88.0346,0.7873,17.5658,0.8274,5.205,21.7426,1.8326,5.5743,4.9652,69.506,27.7094,442.8713,597.1934
TCGA-SKCM,TCGA-BF-AAOU,TCGA-BF-AAOU-01A,Primary Tumor,3.8827,2.3214,1.4899,1375.4192,1497.4094,1157.9845,1197.124,12.5769,31.3497,2.2338,3.9726,1.2015,3.2175,27.0851,4.1396,6.3615,5.658,27.1908,40.4234,148.2432,1765.2646
TCGA-SKCM,TCGA-BF-AAOX,TCGA-BF-AAOX-01A,Primary Tumor,1.6955,0.4727,0.8707,9295.5248,629.7048,922.5736,609.5143,20.0571,150.2192,1.9538,23.905,0.234,7.5753,21.2751,3.6605,21.3241,10.8956,52.5003,35.1565,18.5034,2117.4522
TCGA-SKCM,TCGA-BF-AAP0,TCGA-BF-AAP0-06A,Metastatic,9.8668,7.1652,37.0427,3331.4727,2591.3758,2696.6213,2316.0208,15.6718,3.9744,4.087,0.2339,4.8844,5.9206,7.1696,2.7265,7.8478,11.031,56.0681,38.7272,192.0734,1220.1083
